3.052000000000000000e+04 1.762731262550028077e+01 5.238309363588661803e-03 5.000000000000000000e+00 0.000000000000000000e+00
6.104100000000000000e+04 3.347592082549977022e+01 4.925107050502849047e-03 7.000000000000000000e+00 0.000000000000000000e+00
1.526040000000000000e+05 8.356478505375002896e+01 1.323797538917467764e-02 5.000000000000000000e+00 0.000000000000000000e+00
3.052090000000000000e+05 1.631962441464995663e+02 1.572629924671140739e-02 6.000000000000000000e+00 0.000000000000000000e+00
