2.807330235394807971e+01 2.813107830603751935e+01 2.924055148676521299e+01
3.479094214874102420e+01 2.965322018156829387e+01 3.415179596942862617e+01
3.401607933065277933e+01 3.736654444774804773e+01 3.414858026834111371e+01
3.607065744305382538e+01 3.679105578189909664e+01 3.565876194279663025e+01
3.629552722784104901e+01 3.670026621193275673e+01 3.799519521828103308e+01
3.816731559140229990e+01 3.790477221934335716e+01 3.669515285681926997e+01
