3.052000000000000000e+04 2.690196987749985169e+00 1.053581887289616742e-02 -2.288039845407519977e+02 0.000000000000000000e+00
6.104100000000000000e+04 4.485616401000001474e+00 4.721719131163461258e-03 -2.283072789279826793e+02 0.000000000000000000e+00
1.526040000000000000e+05 1.071426314024999726e+01 1.527357967978487108e-01 -2.285076323787973251e+02 0.000000000000000000e+00
3.052090000000000000e+05 2.018035724424998989e+01 6.743948451871252525e-02 -2.283971698233795848e+02 0.000000000000000000e+00
