3.563749674456739314e+01 3.558934842307706958e+01 3.562837386223272063e+01
4.014786230932627831e+01 4.004203844116642586e+01 4.006494502535211666e+01
4.321442498341826877e+01 4.329638588408131739e+01 4.331929543154839735e+01
4.387574939691610609e+01 4.349600146362686814e+01 4.395013290846786447e+01
4.445990842103696394e+01 4.408811620338114778e+01 4.442451487578438218e+01
4.470572470619640626e+01 4.464674422508242912e+01 4.445797687654594199e+01
