1.000000000000000000e+00 3.618942620487814565e+01 3.522518300227032739e+01 3.522518300227032739e+01
2.000000000000000000e+00 4.049679812105624421e+01 3.988331122677885787e+01 3.988331122677885787e+01
3.000000000000000000e+00 4.359803228567346878e+01 4.313744472313578626e+01 4.313744472313578626e+01
4.000000000000000000e+00 4.437307612574318227e+01 4.384822141620990266e+01 4.384822141620990266e+01
5.000000000000000000e+00 4.491763313496028331e+01 4.445874981216650212e+01 4.445874981216650212e+01
