3.052000000000000000e+04 2.596776951175024806e+01 8.116833783777454778e-03 4.000000000000000000e+00 0.000000000000000000e+00
6.104100000000000000e+04 4.708452050849973602e+01 4.099057733686306722e-03 7.000000000000000000e+00 0.000000000000000000e+00
1.526040000000000000e+05 1.135337167177501669e+02 1.305369043748612172e-02 2.000000000000000000e+00 0.000000000000000000e+00
3.052090000000000000e+05 2.231595071219994679e+02 5.510087308885300468e-03 4.000000000000000000e+00 0.000000000000000000e+00
