3.052000000000000000e+04 1.913173420725000540e+01 7.393092564790377796e-01 -4.126195334949481435e+02 0.000000000000000000e+00
6.104100000000000000e+04 3.709436665850000736e+01 5.601942479018586774e-01 -4.124420983808925030e+02 0.000000000000000000e+00
1.526040000000000000e+05 8.947463336325000682e+01 9.659236046632455053e-02 -4.126812214691993859e+02 0.000000000000000000e+00
3.052090000000000000e+05 1.830811407425000255e+02 9.533385029465414329e-01 -4.126765414289533851e+02 0.000000000000000000e+00
