3.052000000000000000e+04 8.629675875124985396e+01 7.149017740289083100e-01 3.577222061527346000e+02 0.000000000000000000e+00
6.104100000000000000e+04 1.831460435640001378e+02 3.631436953398556877e+00 3.576777970810505280e+02 0.000000000000000000e+00
1.526040000000000000e+05 4.820844462515001396e+02 1.026895234893851816e+00 3.574878672103561144e+02 0.000000000000000000e+00
3.052090000000000000e+05 9.559235856029997649e+02 2.351415366922677830e+00 3.575687040098316629e+02 5.296853578041858048e-07
